fecha,Precios al Consumidor (INPC),Subyacente,"Subyacente, Mercancias","Subyacente, Servicios","Subyacente, Servicios, Vivienda","Subyacente, Servicios, Educacion (colegiaturas)","Subyacente, Servicios, Otros servicios",No subyacente,"No subyacente, Agropecuarios","No subyacente, Agropecuarios, Frutas y verduras","No subyacente, Agropecuarios, Pecuarios","No subyacente, Energeticos y tarifas autorizadas por el gobierno","No subyacente, Energeticos y tarifas autorizadas por el gobierno, Energeticos","No subyacente, Energeticos y tarifas autorizadas por el gobierno, Tarifas autorizadas por el gobierno"
01/12/2008,69.20282052,72.37689893,67.74027348,76.59003409,80.04907955,67.21476212,76.20369072,60.1998204,60.49297063,63.32137265,58.61941345,59.98918589,57.84745076,64.62474201
15/12/2008,69.3882842,72.50439532,67.98226589,76.60518553,80.09356356,67.21476212,76.19819596,60.53870769,61.46222952,64.82768718,59.25579743,59.93645929,57.65562733,64.84638255
01/01/2009,69.4918952,72.70068895,68.34781814,76.63536653,80.17650308,67.27357707,76.16897301,60.39496332,60.9949477,62.81058693,59.74404827,59.99369622,57.26409075,65.79035668
15/01/2009,69.42040361,72.81694874,68.46126478,76.75386869,80.39861805,67.45942973,76.1656229,59.82845678,60.13122092,60.13833256,59.99605261,59.61202854,56.59866357,65.9665518
01/02/2009,69.5390382,73.01752617,68.70723747,76.90925287,80.61323077,67.62750802,76.26048639,59.72942109,59.68139143,58.28884905,60.40923319,59.73087834,56.66455769,66.19079486
15/02/2009,69.67994916,73.17702147,68.91657984,77.01938646,80.80028029,67.64076434,76.33829333,59.81902139,59.78285395,57.72754576,60.91866528,59.81306997,56.75639786,66.25448572
01/03/2009,69.89546003,73.37419527,69.15933585,77.17119925,80.96591966,67.66162607,76.52774631,60.08208301,60.50616401,58.56498252,61.5701127,59.79019772,56.71329268,66.27142016
15/03/2009,70.12444033,73.57350261,69.36379433,77.36461248,81.08402485,67.69114259,76.85182347,60.38734498,61.22421598,60.06385926,61.80570139,59.83897774,56.77701384,66.29102098
01/04/2009,70.22442494,73.74273838,69.62953482,77.43888861,81.08579314,67.7046592,77.01475384,60.30282741,62.53445926,63.23801748,61.96512991,58.88837106,55.31198774,66.34999354
15/04/2009,70.28555543,73.82686405,69.81256897,77.42607687,81.13454384,67.72269425,76.93426795,60.30191267,62.60347311,63.28897131,62.04511662,58.84403186,55.23066802,66.378391
01/05/2009,70.04465987,73.88995625,70.04660034,77.32199344,81.20277542,67.74894442,76.6241544,59.25914684,62.84074724,63.96862386,62.00941862,57.00687235,52.46050768,66.37153832
15/05/2009,70.05657513,73.97316858,70.15446841,77.38077138,81.24403698,67.81160151,76.69643785,59.08221375,62.25812119,62.37145672,62.05290462,57.08195359,52.57840797,66.36255721
01/06/2009,70.15086114,74.07762364,70.31896343,77.42615135,81.31162204,67.81906139,76.7362698,59.14818179,62.44268309,62.84623601,62.05832336,57.07424498,52.56577729,66.36451785
15/06/2009,70.20784719,74.15816393,70.35132037,77.55338759,81.36135146,67.84127815,76.97358977,59.14250016,62.40038182,63.39417069,61.65259421,57.09130641,52.57653887,66.39413713
01/07/2009,70.34875814,74.31252119,70.45697004,77.75463245,81.43224112,67.89257339,77.34953307,59.24704618,62.65951664,64.58402517,61.33794529,57.09980504,52.5837273,66.40528093
15/07/2009,70.3917567,74.37717838,70.53796581,77.80305646,81.49002513,67.915148,77.39916259,59.2332625,62.59334163,64.5831127,61.23171971,57.11856227,52.52819671,66.5708873
01/08/2009,70.46946495,74.43907702,70.68819996,77.77843737,81.53130883,68.17837751,77.20087884,59.35042569,62.27512348,64.18341616,60.96437536,57.50603623,52.86315451,67.06470271
15/08/2009,70.60830369,74.47934917,70.74121673,77.80609118,81.59966017,68.3913019,77.11774374,59.74892157,63.32299755,67.0982243,60.86014588,57.50108705,52.73935204,67.29446156
01/09/2009,70.88649921,74.70390616,70.92277942,78.07165287,81.68124127,69.97882341,77.02008995,60.16741813,64.4334857,69.74994226,61.018992,57.48966666,52.6853962,67.36697371
15/09/2009,70.89893253,74.80328661,71.06174551,78.13195149,81.77209309,69.98040564,77.07538396,59.94959118,63.85547279,68.88761863,60.61734018,57.49561417,52.68445434,67.38656831
01/10/2009,71.14449059,74.96939942,71.21330194,78.31155626,81.83790313,69.98040564,77.42681581,60.40243496,63.10928567,66.8687444,60.65661019,58.69282618,54.47469646,67.42060762
15/10/2009,71.06989067,75.02069845,71.29002427,78.3378099,81.86284634,69.98041075,77.46435272,59.99600129,62.00909262,64.2490379,60.4946619,58.7174015,54.49218996,67.45933602
01/11/2009,71.44340832,75.08532368,71.37718582,78.38015073,81.89265603,69.98041075,77.5342974,61.1832779,61.73573541,63.59303222,60.45756829,60.81114969,57.64711622,67.47135511
15/11/2009,71.5092013,75.12048035,71.39710005,78.43003732,82.03235389,69.98041075,77.52231397,61.32975917,62.10715833,64.18251176,60.69388464,60.81787542,57.63972933,67.50599948
01/12/2009,71.6910386,75.38114576,71.55023249,78.79456516,82.14488895,69.98985222,78.25081414,61.30254477,61.81842508,63.25982193,60.79622636,60.9530739,57.8458299,67.50207652
15/12/2009,71.8521537,75.52335348,71.72691496,78.90249545,82.23959344,69.98985222,78.41221428,61.51085449,62.161148,63.45406838,61.22964888,61.07781577,57.97618743,67.61657039
01/01/2010,72.38989477,75.89452887,72.21907694,79.1539315,82.51732533,70.14112235,78.67649708,62.48536245,63.08518519,65.44319508,61.49569921,62.08320261,58.61402032,69.35469186
15/01/2010,72.71419719,76.14391503,72.416435,79.45303508,82.72451819,70.30793067,79.10730635,63.00471925,64.04648879,67.82383223,61.58075984,62.32786926,58.61889904,70.07460619
01/02/2010,72.84681926,76.27021329,72.57952118,79.54286638,82.87314848,70.39704683,79.14318324,63.15326702,63.65769835,66.74632718,61.61698688,62.81002682,59.03826999,70.68402991
15/02/2010,73.09652176,76.39634668,72.67674333,79.696681,83.05831905,70.42337697,79.31740983,63.72819927,64.61506269,68.84291129,61.87063585,63.14720045,59.1264061,71.51534495
01/03/2010,73.43066722,76.52624437,72.76127463,79.8703101,83.12606774,70.44245608,79.64583369,64.59908803,66.4575493,73.47722459,61.98965928,63.41432536,59.46006246,71.65287249
15/03/2010,73.54878376,76.67603287,72.82280209,80.10562527,83.18759423,70.47061176,80.11736637,64.63250664,66.36301233,73.57355849,61.77777264,63.52718694,59.52579501,71.85957928
01/04/2010,73.32239373,76.65356487,72.92997153,79.95667909,83.19919279,70.48915829,79.75881527,63.86783106,65.74706415,72.1488826,61.66125077,62.67051667,58.06573781,72.188839
15/04/2010,73.18873555,76.71381215,73.01887685,79.98868381,83.29446314,70.50494377,79.73975089,63.22331699,64.02915328,67.53126963,61.73297141,62.69287479,58.09593523,72.19586521
01/05/2010,72.79501376,76.83708083,73.15145516,80.10232797,83.39309491,70.53615193,79.89826253,61.4653047,62.90300568,64.46263963,61.80562699,60.54331734,54.81354093,72.26918948
15/05/2010,72.79242349,76.88791876,73.14635095,80.20756626,83.52403693,70.57785472,80.00420758,61.3215943,62.39355393,63.54019603,61.55164051,60.62679603,54.91855302,72.31070287
01/06/2010,72.76082213,76.91077326,73.12367869,80.27477312,83.61813596,70.61131306,80.05969329,61.14530125,61.70126541,61.931514,61.42525455,60.77101349,54.96544818,72.64811187
15/06/2010,72.78154433,77.02588099,73.14001072,80.48582432,83.6585515,70.6468211,80.49185457,60.91566881,60.93620039,60.84634084,60.85900469,60.87398711,55.12341035,72.64317631
01/07/2010,72.88929977,77.13363781,73.11405513,80.72366806,83.72636199,70.6751505,80.96342994,61.02216781,61.07192464,61.65151927,60.5821242,60.96228701,55.21936184,72.71696081
15/07/2010,72.96959829,77.12377278,73.08160836,80.73589422,83.78844212,70.73610615,80.91111454,61.34073016,61.75943605,63.32707999,60.65961143,61.05158528,55.35209848,72.72106964
01/08/2010,73.0846065,77.19090407,73.21227408,80.74070041,83.85679573,71.14901355,80.6961674,61.58145214,62.01448525,63.3262495,61.07169941,61.28329589,55.65012915,72.82336098
15/08/2010,73.17837445,77.21589646,73.26097222,80.7424385,83.91851699,71.47192098,80.51598819,61.85753901,62.50553591,63.61379162,61.6870207,61.42576179,55.84057855,72.87202
01/09/2010,73.47314773,77.47139692,73.39146101,81.1188897,83.98313998,73.23750248,80.61646659,62.25265511,63.2542637,65.3380027,61.83333042,61.60110176,56.08422276,72.91364077
15/09/2010,73.55707264,77.49421883,73.50112594,81.05682067,84.03169233,73.23750248,80.43066286,62.49785923,63.72517847,66.63501716,61.79443512,61.70602591,56.23869759,72.92140897
01/10/2010,73.9119403,77.58626963,73.71425593,81.03025259,84.08405882,73.23750248,80.32262248,63.54417802,64.33372177,67.90377979,61.99503292,63.02370089,58.21804559,72.94115222
15/10/2010,74.0259124,77.6756202,73.81639812,81.10672603,84.14100958,73.23752804,80.4461347,63.72287535,64.65773733,68.63316081,62.06868354,63.11207253,58.34032596,72.96314971
01/11/2010,74.53049795,77.81888506,73.99845997,81.21148871,84.18753861,73.23752804,80.64377385,65.1799189,65.18168041,69.84435326,62.16821762,65.14786788,61.39556697,72.99924789
15/11/2010,74.5931826,77.81100579,74.04625192,81.14928724,84.25039129,73.23671321,80.44508335,65.42789269,65.58954368,70.8949195,62.17936,65.29643452,61.57679108,73.08431861
01/12/2010,74.73720189,78.0484993,74.20752714,81.46016864,84.3165011,73.23671321,81.09653129,65.32396321,65.30726262,69.89899448,62.33721847,65.30330851,61.5608252,73.13634902
15/12/2010,75.12470701,78.25314707,74.54805523,81.53125752,84.40369907,73.24309945,81.17789448,66.19164192,67.30372338,74.55067756,62.6940143,65.46961547,61.71927417,73.31930012
01/01/2011,75.255424,78.41626823,74.8788095,81.54442932,84.50306134,73.39630094,81.06303173,66.23287826,66.51219119,72.47968223,62.71945888,65.97506544,62.15017425,73.98291894
15/01/2011,75.33655869,78.59995553,74.96294011,81.81704717,84.59809621,73.53667798,81.55063823,66.02609414,65.7391994,70.78311857,62.5361395,66.08426677,62.25854352,74.09360828
01/02/2011,75.49131558,78.77499844,75.23716079,81.90333998,84.68296982,73.56338117,81.65668498,66.12482606,65.68497492,69.99207689,62.9525087,66.26812129,62.47317401,74.2111158
15/02/2011,75.6656049,78.87317458,75.40407073,81.9400193,84.75871953,73.57373364,81.66311998,66.51016167,66.5473711,72.0447423,63.05491668,66.38689668,62.64365724,74.21892828
01/03/2011,75.70241601,79.0612737,75.60440198,82.11709891,84.83471235,73.58719804,81.98993053,66.12489517,65.11547622,68.52901856,62.95357075,66.58573032,62.95182298,74.18327979
15/03/2011,75.7437346,79.05745118,75.76455772,81.96666845,84.96858777,73.60906005,81.5071686,66.29205958,65.46477741,69.17643595,63.11256197,66.65109391,63.12189191,74.02441907
01/04/2011,75.67537112,79.09788606,75.90586487,81.91689764,85.03433765,73.64069416,81.31881625,65.91983692,67.08404956,73.41499454,63.05933843,65.16916575,60.92452999,74.07735004
15/04/2011,75.76026203,79.14008661,75.98784616,81.92351241,85.10814459,73.66074732,81.25529096,66.1232833,67.49284318,74.2357858,63.20510217,65.25781531,61.04841576,74.09036346
01/05/2011,75.19231925,79.19631633,76.08435081,81.9437083,85.18162234,73.66290073,81.22874329,63.81517996,65.67371322,69.22436344,63.42439348,62.68066194,57.16519697,74.31484024
15/05/2011,75.12545826,79.32339586,76.23734111,82.04756546,85.30247952,73.68464351,81.34123014,63.20787855,63.70184131,64.07891853,63.47894364,62.835059,57.36804559,74.36514685
01/06/2011,75.08413967,79.35535824,76.25150117,82.09543042,85.37877079,73.70886954,81.3684537,62.96294591,62.79050259,61.86435969,63.39972166,62.96203228,57.51156541,74.45637368
15/06/2011,75.22612537,79.47109234,76.39497577,82.18631123,85.42147278,73.74607251,81.52315734,63.17656184,63.18956599,62.90231108,63.3908364,63.07193003,57.65952551,74.48453103
01/07/2011,75.46351944,79.58459365,76.41619502,82.38226995,85.45600704,73.76207503,81.93312528,63.75806877,64.47076743,65.56720211,63.78862903,63.26245358,57.87154776,74.62854129
15/07/2011,75.56944528,79.59867936,76.34464704,82.4729128,85.53117949,73.80704784,82.05299746,64.12098969,65.29491472,67.00020425,64.2241297,63.36767656,57.99127717,74.70244151
01/08/2011,75.63405253,79.66865837,76.37775629,82.57582542,85.55440648,74.66680566,81.99944464,64.17068389,65.21769389,66.29155026,64.55018676,63.48805062,58.1325064,74.77786717
15/08/2011,75.63705752,79.7053731,76.51936681,82.51873876,85.61300352,74.87640552,81.74620122,64.07803145,64.74332431,64.77164381,64.74347336,63.60835231,58.29799327,74.80115909
01/09/2011,75.79707314,79.87845969,76.67198708,82.71004748,85.68419083,76.23165321,81.69446165,64.20212849,64.80411301,64.56092028,64.97769547,63.76755312,58.5239803,74.81702393
15/09/2011,75.84440171,79.91945738,76.70850875,82.75502899,85.73712174,76.30573942,81.722562,64.26810773,64.82685148,64.54239204,65.0267976,63.85753783,58.65570355,74.81745522
01/10/2011,76.30942364,80.08225127,76.92510396,82.86964836,85.81125969,76.3057372,81.91230574,65.57461136,65.01267317,63.88568448,65.75079943,65.78681952,61.47757768,74.83159433
15/10/2011,76.35675221,80.12989616,76.99891785,82.89387505,85.8597617,76.30912458,81.91912821,65.6196578,65.00143594,63.34132409,66.08006755,65.86317527,61.58575997,74.8396429
01/11/2011,77.09447683,80.32960987,77.16973355,83.11933775,85.92456962,76.30909447,82.37192071,67.85847122,65.65395439,64.03319788,66.70763334,68.9829138,66.14001778,74.88143174
15/11/2011,77.22218883,80.39955976,77.27437141,83.15824297,85.99215687,76.30502685,82.39593683,68.14775435,66.25331029,65.24258834,66.91752583,69.0988822,66.31002867,74.88144904
01/12/2011,77.61283731,80.67821414,77.57199614,83.41981335,86.04370815,76.30536332,82.94433314,68.85020813,67.77840719,67.52766712,67.95764797,69.34162103,66.65226425,74.91063395
15/12/2011,77.97193341,80.86432369,77.90230589,83.47691428,86.11096593,76.30888517,83.00799675,69.68985506,69.78218871,70.60895178,69.27378708,69.53095647,66.86587356,75.04752092
01/01/2012,78.21984494,81.02332134,78.2923114,83.42930232,86.19786308,76.49426386,82.75617744,70.18624927,70.72349589,71.45178738,70.2782537,69.77854189,67.05350837,75.4227261
15/01/2012,78.46625398,81.24304303,78.50204623,83.6578561,86.26570451,76.77927616,83.12472847,70.5046214,71.28127207,71.91741105,70.89504528,69.96295301,67.28101004,75.51443789
01/02/2012,78.52034377,81.45454173,78.85222126,83.74527375,86.36588171,76.81862543,83.21440768,70.12084766,70.08898272,68.7644939,70.95468322,70.03052675,67.4745458,75.31229621
15/02/2012,78.48353266,81.50181018,78.94425348,83.75249896,86.42524931,76.82036151,83.17213359,69.85000605,69.34866247,67.0158841,70.8581542,70.02184188,67.64951922,74.91064117
01/03/2012,78.52109502,81.63496989,79.05691172,83.90392985,86.50812244,76.82242684,83.43697533,69.62021079,68.69109299,65.4514844,70.77959665,70.03088945,67.78111631,74.65743213
15/03/2012,78.57293107,81.71961907,79.13720358,83.99243748,86.59076717,76.82272313,83.55846747,69.58070693,68.50137766,65.30084521,70.56486974,70.07519095,67.93859338,74.45944104
01/04/2012,78.24538734,81.74247425,79.2750583,83.9124638,86.67632096,76.82272313,83.29129882,68.27480584,67.87746095,63.75868567,70.52726374,68.39108937,65.46077053,74.4782602
